BilledAmt,Date
450,8/15/2013
1200,8/15/2013
825,8/15/2013
675,8/15/2013
300,8/15/2013
300,8/15/2013
225,8/15/2013
600,8/15/2013
75,8/15/2013
525,8/15/2013
75,8/15/2013
825,8/15/2013
1500,8/15/2013
450,8/15/2013
600,8/15/2013
525,8/15/2013
300,8/16/2013
225,8/16/2013
2100,8/16/2013
525,8/16/2013
225,8/16/2013
375,8/16/2013
1050,8/16/2013
150,8/16/2013
600,8/16/2013
1200,8/16/2013
900,8/16/2013
1950,8/16/2013
600,8/16/2013
300,8/16/2013
300,8/16/2013
1050,8/16/2013
750,8/16/2013
450,8/16/2013
300,8/16/2013
300,8/16/2013
2925,8/16/2013
1050,8/16/2013
300,8/16/2013
3600,8/16/2013
1800,8/16/2013
450,8/16/2013
225,8/16/2013
975,8/16/2013
2025,8/16/2013
600,8/16/2013
750,8/16/2013
150,8/16/2013
1500,8/16/2013
300,8/16/2013
525,8/16/2013
825,8/16/2013
750,8/16/2013
525,8/16/2013
225,8/16/2013
300,8/16/2013
1050,8/16/2013
75,8/16/2013
3600,8/16/2013
750,8/16/2013
150,8/16/2013
2100,8/16/2013
225,8/16/2013
300,8/16/2013
2025,8/16/2013
300,8/16/2013
2625,8/16/2013
75,8/16/2013
75,8/16/2013
900,8/17/2013
450,8/17/2013
2400,8/17/2013
2400,8/17/2013
1050,8/17/2013
2400,8/17/2013
300,8/17/2013
1125,8/17/2013
2250,8/17/2013
4500,8/17/2013
1050,8/17/2013
450,8/17/2013
2700,8/17/2013
1500,8/17/2013
750,8/17/2013
525,8/17/2013
2250,8/17/2013
1500,8/17/2013
1500,8/17/2013
150,8/17/2013
975,8/17/2013
1650,8/17/2013
600,8/17/2013
1200,8/17/2013
450,8/17/2013
1500,8/17/2013
1050,8/17/2013
4050,8/17/2013
1125,8/18/2013
225,8/18/2013
450,8/18/2013
225,8/18/2013
3000,8/18/2013
1500,8/18/2013
900,8/18/2013
2100,8/18/2013
900,8/18/2013
300,8/18/2013
2700,8/18/2013
450,8/18/2013
1350,8/18/2013
675,8/18/2013
450,8/18/2013
1875,8/18/2013
450,8/18/2013
2625,8/18/2013
2100,8/18/2013
1350,8/18/2013
450,8/18/2013
900,8/18/2013
4500,8/18/2013
2100,8/18/2013
900,8/18/2013
225,8/18/2013
1500,8/18/2013
1125,8/18/2013
75,8/19/2013
525,8/19/2013
75,8/19/2013
375,8/19/2013
450,8/19/2013
600,8/19/2013
2400,8/19/2013
900,8/19/2013
1200,8/19/2013
1500,8/19/2013
2400,8/19/2013
2100,8/19/2013
75,8/19/2013
525,8/19/2013
900,8/19/2013
450,8/19/2013
1050,8/19/2013
225,8/19/2013
75,8/19/2013
450,8/19/2013
375,8/19/2013
675,8/19/2013
300,8/19/2013
375,8/19/2013
2250,8/19/2013
600,8/19/2013
1350,8/19/2013
6300,8/19/2013
2100,8/19/2013
450,8/19/2013
525,8/19/2013
375,8/19/2013
750,8/19/2013
225,8/19/2013
150,8/19/2013
450,8/19/2013
900,8/19/2013
375,8/19/2013
75,8/19/2013
150,8/19/2013
375,8/19/2013
525,8/19/2013
150,8/19/2013
750,8/19/2013
1500,8/19/2013
1050,8/19/2013
525,8/19/2013
1050,8/19/2013
675,8/19/2013
1500,8/19/2013
1500,8/19/2013
1350,8/19/2013
525,8/19/2013
750,8/19/2013
225,8/19/2013
150,8/19/2013
600,8/19/2013
300,8/19/2013
1200,8/19/2013
750,8/19/2013
450,8/19/2013
600,8/19/2013
300,8/19/2013
300,8/19/2013
300,8/19/2013
300,8/19/2013
225,8/19/2013
450,8/19/2013
750,8/19/2013
450,8/19/2013
900,8/19/2013
450,8/19/2013
450,8/19/2013
150,8/19/2013
450,8/19/2013
750,8/20/2013
750,8/20/2013
750,8/20/2013
675,8/20/2013
825,8/20/2013
150,8/20/2013
600,8/20/2013
1500,8/20/2013
300,8/20/2013
375,8/20/2013
600,8/20/2013
75,8/20/2013
450,8/20/2013
900,8/20/2013
1500,8/20/2013
1200,8/20/2013
975,8/20/2013
900,8/20/2013
900,8/20/2013
675,8/20/2013
450,8/20/2013
375,8/20/2013
75,8/20/2013
75,8/20/2013
1050,8/20/2013
75,8/20/2013
300,8/20/2013
450,8/20/2013
300,8/20/2013
8100,8/20/2013
1200,8/20/2013
1500,8/20/2013
1125,8/20/2013
450,8/20/2013
375,8/20/2013
375,8/20/2013
600,8/20/2013
525,8/20/2013
750,8/20/2013
1575,8/20/2013
900,8/20/2013
375,8/20/2013
900,8/20/2013
900,8/20/2013
300,8/20/2013
75,8/20/2013
1800,8/20/2013
1125,8/20/2013
600,8/20/2013
750,8/20/2013
225,8/20/2013
1800,8/20/2013
3375,8/20/2013
2625,8/20/2013
525,8/20/2013
1050,8/20/2013
750,8/20/2013
1650,8/20/2013
3750,8/20/2013
150,8/20/2013
450,8/20/2013
1200,8/20/2013
825,8/20/2013
600,8/20/2013
1125,8/20/2013
1800,8/20/2013
825,8/20/2013
1500,8/20/2013
525,8/20/2013
375,8/20/2013
3375,8/20/2013
900,8/20/2013
300,8/20/2013
75,8/20/2013
225,8/20/2013
600,8/21/2013
675,8/21/2013
675,8/21/2013
450,8/21/2013
1350,8/21/2013
1200,8/21/2013
2700,8/21/2013
600,8/21/2013
525,8/21/2013
900,8/21/2013
150,8/21/2013
150,8/21/2013
450,8/21/2013
150,8/21/2013
1575,8/21/2013
1500,8/21/2013
300,8/21/2013
600,8/21/2013
600,8/21/2013
675,8/21/2013
900,8/21/2013
2700,8/21/2013
525,8/21/2013
75,8/21/2013
300,8/21/2013
3600,8/21/2013
1125,8/21/2013
3000,8/21/2013
900,8/21/2013
675,8/21/2013
300,8/21/2013
1425,8/21/2013
525,8/21/2013
750,8/21/2013
75,8/21/2013
225,8/21/2013
1650,8/21/2013
375,8/21/2013
450,8/21/2013
150,8/21/2013
300,8/21/2013
300,8/21/2013
525,8/21/2013
525,8/21/2013
1200,8/21/2013
300,8/21/2013
375,8/22/2013
450,8/22/2013
1500,8/22/2013
2100,8/22/2013
1050,8/22/2013
600,8/22/2013
375,8/22/2013
1200,8/22/2013
1800,8/22/2013
750,8/22/2013
1200,8/22/2013
2100,8/22/2013
975,8/22/2013
600,8/22/2013
3600,8/22/2013
825,8/22/2013
225,8/22/2013
375,8/22/2013
375,8/22/2013
1500,8/22/2013
225,8/22/2013
1200,8/22/2013
300,8/22/2013
300,8/22/2013
300,8/22/2013
150,8/22/2013
75,8/22/2013
750,8/22/2013
1125,8/22/2013
1125,8/22/2013
225,8/22/2013
600,8/22/2013
2250,8/22/2013
900,8/22/2013
750,8/22/2013
750,8/22/2013
3300,8/22/2013
450,8/22/2013
150,8/22/2013
600,8/22/2013
525,8/22/2013
750,8/22/2013
1500,8/22/2013
150,8/22/2013
1500,8/22/2013
75,8/22/2013
675,8/22/2013
2625,8/22/2013
1050,8/22/2013
1050,8/22/2013
1050,8/22/2013
600,8/22/2013
300,8/22/2013
1350,8/22/2013
600,8/22/2013
1350,8/22/2013
525,8/22/2013
300,8/22/2013
975,8/22/2013
225,8/22/2013
900,8/22/2013
225,8/22/2013
150,8/22/2013
1050,8/22/2013
4950,8/23/2013
450,8/23/2013
600,8/23/2013
1200,8/23/2013
2100,8/23/2013
2700,8/23/2013
75,8/23/2013
750,8/23/2013
2100,8/23/2013
300,8/23/2013
900,8/23/2013
2250,8/23/2013
450,8/23/2013
450,8/23/2013
375,8/23/2013
225,8/23/2013
2100,8/23/2013
600,8/23/2013
2250,8/23/2013
375,8/23/2013
225,8/23/2013
600,8/23/2013
825,8/23/2013
1500,8/23/2013
2250,8/23/2013
300,8/23/2013
525,8/23/2013
2100,8/23/2013
450,8/23/2013
1500,8/23/2013
225,8/23/2013
150,8/23/2013
1350,8/23/2013
375,8/23/2013
525,8/23/2013
1800,8/23/2013
1875,8/23/2013
150,8/23/2013
225,8/23/2013
900,8/23/2013
1050,8/23/2013
525,8/23/2013
3600,8/23/2013
1800,8/23/2013
1275,8/23/2013
900,8/23/2013
2025,8/23/2013
300,8/23/2013
600,8/23/2013
525,8/23/2013
675,8/23/2013
750,8/23/2013
1200,8/24/2013
750,8/24/2013
1200,8/24/2013
900,8/24/2013
75,8/24/2013
900,8/24/2013
900,8/24/2013
1050,8/24/2013
1950,8/24/2013
1050,8/24/2013
525,8/24/2013
525,8/24/2013
450,8/24/2013
1050,8/24/2013
1125,8/24/2013
1500,8/24/2013
6375,8/24/2013
75,8/25/2013
600,8/25/2013
300,8/25/2013
450,8/25/2013
900,8/25/2013
1200,8/25/2013
2250,8/25/2013
1350,8/25/2013
2700,8/25/2013
675,8/25/2013
75,8/25/2013
900,8/25/2013
2250,8/25/2013
1950,8/25/2013
225,8/25/2013
900,8/25/2013
750,8/25/2013
675,8/25/2013
2250,8/25/2013
1500,8/25/2013
1800,8/25/2013
525,8/25/2013
450,8/25/2013
600,8/25/2013
300,8/25/2013
1575,8/25/2013
600,8/25/2013
450,8/26/2013
300,8/26/2013
375,8/26/2013
825,8/26/2013
1200,8/26/2013
900,8/26/2013
225,8/26/2013
300,8/26/2013
900,8/26/2013
450,8/26/2013
300,8/26/2013
900,8/26/2013
1200,8/26/2013
450,8/26/2013
900,8/26/2013
1575,8/26/2013
525,8/26/2013
750,8/26/2013
150,8/26/2013
675,8/26/2013
450,8/26/2013
75,8/26/2013
1050,8/26/2013
450,8/26/2013
300,8/26/2013
225,8/26/2013
450,8/26/2013
150,8/26/2013
375,8/26/2013
300,8/26/2013
525,8/26/2013
1575,8/26/2013
1050,8/26/2013
1125,8/26/2013
450,8/26/2013
1350,8/26/2013
600,8/26/2013
1050,8/26/2013
675,8/26/2013
450,8/26/2013
150,8/26/2013
225,8/26/2013
375,8/26/2013
750,8/26/2013
600,8/26/2013
2025,8/26/2013
750,8/26/2013
450,8/26/2013
450,8/26/2013
300,8/26/2013
525,8/26/2013
900,8/26/2013
1050,8/26/2013
1050,8/26/2013
750,8/26/2013
675,8/26/2013
1125,8/26/2013
750,8/26/2013
300,8/26/2013
150,8/26/2013
600,8/26/2013
375,8/26/2013
1050,8/27/2013
375,8/27/2013
300,8/27/2013
750,8/27/2013
900,8/27/2013
900,8/27/2013
1200,8/27/2013
150,8/27/2013
375,8/27/2013
150,8/27/2013
2100,8/27/2013
75,8/27/2013
525,8/27/2013
2700,8/27/2013
3600,8/27/2013
1050,8/27/2013
300,8/27/2013
2100,8/27/2013
1500,8/27/2013
300,8/27/2013
1350,8/27/2013
450,8/27/2013
600,8/27/2013
1050,8/27/2013
1125,8/27/2013
450,8/27/2013
300,8/27/2013
900,8/27/2013
900,8/27/2013
1500,8/27/2013
225,8/27/2013
900,8/27/2013
450,8/27/2013
1050,8/27/2013
225,8/27/2013
1500,8/27/2013
1500,8/27/2013
1350,8/27/2013
450,8/27/2013
1350,8/27/2013
2625,8/27/2013
75,8/27/2013
375,8/27/2013
1875,8/27/2013
1200,8/27/2013
150,8/27/2013
375,8/27/2013
600,8/27/2013
1200,8/27/2013
225,8/27/2013
75,8/27/2013
2700,8/27/2013
1125,8/27/2013
150,8/27/2013
525,8/27/2013
600,8/27/2013
825,8/27/2013
450,8/28/2013
450,8/28/2013
225,8/28/2013
750,8/28/2013
600,8/28/2013
150,8/28/2013
525,8/28/2013
300,8/28/2013
225,8/28/2013
900,8/28/2013
2100,8/28/2013
2700,8/28/2013
1200,8/28/2013
675,8/28/2013
675,8/28/2013
225,8/28/2013
750,8/28/2013
1050,8/28/2013
225,8/28/2013
1650,8/28/2013
300,8/28/2013
750,8/28/2013
2250,8/28/2013
300,8/28/2013
150,8/28/2013
150,8/28/2013
450,8/28/2013
225,8/28/2013
375,8/28/2013
75,8/28/2013
1350,8/28/2013
1050,8/28/2013
375,8/28/2013
375,8/28/2013
900,8/28/2013
450,8/28/2013
300,8/28/2013
450,8/28/2013
375,8/28/2013
3375,8/28/2013
525,8/28/2013
225,8/28/2013
675,8/28/2013
375,8/28/2013
750,8/28/2013
3750,8/28/2013
150,8/28/2013
225,8/28/2013
900,8/28/2013
150,8/28/2013
750,8/28/2013
225,8/28/2013
750,8/28/2013
900,8/28/2013
825,8/28/2013
450,8/28/2013
375,8/28/2013
150,8/28/2013
1050,8/28/2013
825,8/28/2013
150,8/28/2013
1200,8/29/2013
300,8/29/2013
750,8/29/2013
450,8/29/2013
2700,8/29/2013
1800,8/29/2013
1500,8/29/2013
900,8/29/2013
750,8/29/2013
150,8/29/2013
600,8/29/2013
225,8/29/2013
3000,8/29/2013
225,8/29/2013
750,8/29/2013
750,8/29/2013
75,8/29/2013
150,8/29/2013
900,8/29/2013
525,8/29/2013
225,8/29/2013
1050,8/29/2013
975,8/29/2013
750,8/29/2013
675,8/29/2013
600,8/29/2013
750,8/29/2013
150,8/29/2013
900,8/29/2013
300,8/29/2013
225,8/29/2013
525,8/29/2013
450,8/29/2013
1350,8/29/2013
600,8/29/2013
300,8/29/2013
900,8/29/2013
1350,8/29/2013
450,8/29/2013
525,8/29/2013
300,8/29/2013
525,8/29/2013
375,8/29/2013
1050,8/29/2013
675,8/29/2013
225,8/29/2013
1200,8/29/2013
825,8/29/2013
1800,8/29/2013
1500,8/29/2013
450,8/29/2013
600,8/29/2013
750,8/29/2013
3600,8/29/2013
300,8/29/2013
600,8/29/2013
75,8/29/2013
1125,8/29/2013
4275,8/29/2013
900,8/29/2013
900,8/29/2013
1200,8/29/2013
900,8/29/2013
1050,8/29/2013
1500,8/29/2013
525,8/30/2013
300,8/30/2013
300,8/30/2013
750,8/30/2013
2400,8/30/2013
525,8/30/2013
1200,8/30/2013
300,8/30/2013
75,8/30/2013
525,8/30/2013
2700,8/30/2013
1500,8/30/2013
1800,8/30/2013
750,8/30/2013
1050,8/30/2013
525,8/30/2013
150,8/30/2013
225,8/30/2013
150,8/30/2013
375,8/30/2013
600,8/30/2013
900,8/30/2013
750,8/30/2013
525,8/30/2013
600,8/30/2013
1575,8/30/2013
225,8/30/2013
1350,8/30/2013
1800,8/30/2013
450,8/30/2013
750,8/30/2013
750,8/30/2013
300,8/30/2013
975,8/30/2013
825,8/30/2013
750,8/30/2013
1500,8/30/2013
525,8/30/2013
750,8/30/2013
1500,8/30/2013
300,8/30/2013
525,8/30/2013
300,8/30/2013
225,8/30/2013
450,8/30/2013
900,8/30/2013
375,8/30/2013
675,8/30/2013
1200,8/30/2013
1050,8/30/2013
225,8/30/2013
600,8/30/2013
150,8/30/2013
450,8/30/2013
525,8/30/2013
600,8/30/2013
75,8/30/2013
150,8/30/2013
300,8/30/2013
600,8/30/2013
300,8/30/2013
525,8/30/2013
225,8/30/2013
600,8/30/2013
150,8/30/2013
1875,8/30/2013
1650,8/30/2013
1350,8/30/2013
750,8/30/2013
150,8/30/2013
4950,8/31/2013
225,8/31/2013
1200,8/31/2013
1575,8/31/2013
300,8/31/2013
450,8/31/2013
675,8/31/2013
2250,8/31/2013
900,8/31/2013
600,8/31/2013
225,8/31/2013
1200,8/31/2013
1500,8/31/2013
75,8/31/2013
750,8/31/2013
1875,8/31/2013
1050,8/31/2013
150,8/31/2013
150,8/31/2013
1200,8/31/2013
600,9/1/2013
1800,9/1/2013
2475,9/1/2013
900,9/1/2013
1500,9/1/2013
2025,9/1/2013
1350,9/1/2013
3150,9/1/2013
750,9/1/2013
900,9/1/2013
750,9/1/2013
750,9/1/2013
600,9/1/2013
2250,9/1/2013
900,9/1/2013
750,9/1/2013
1500,9/1/2013
600,9/1/2013
225,9/1/2013
900,9/1/2013
1350,9/1/2013
600,9/1/2013
750,9/1/2013
525,3/30/2012
450,3/30/2012
1050,3/30/2012
375,3/31/2012
375,3/31/2012
450,3/31/2012
150,3/31/2012
2700,3/31/2012
2100,3/31/2012
300,3/31/2012
1800,3/31/2012
2700,3/31/2012
900,3/31/2012
150,3/31/2012
450,3/31/2012
2250,3/31/2012
300,3/31/2012
375,3/31/2012
600,3/31/2012
1050,3/31/2012
600,3/31/2012
300,3/31/2012
150,3/31/2012
300,3/31/2012
300,3/31/2012
450,3/31/2012
375,3/31/2012
150,3/31/2012
675,3/31/2012
675,3/31/2012
75,3/31/2012
750,3/31/2012
525,3/31/2012
450,3/31/2012
450,3/31/2012
150,3/31/2012
525,3/31/2012
150,3/31/2012
300,3/31/2012
300,3/31/2012
900,3/31/2012
300,3/31/2012
225,3/31/2012
600,3/31/2012
525,3/31/2012
900,3/31/2012
1050,3/31/2012
150,3/31/2012
450,3/31/2012
300,4/1/2012
375,4/1/2012
375,4/1/2012
375,4/1/2012
1200,4/1/2012
150,4/1/2012
2700,4/1/2012
300,4/1/2012
3600,4/1/2012
1500,4/1/2012
150,4/1/2012
675,4/1/2012
300,4/1/2012
825,4/1/2012
1350,4/1/2012
150,4/1/2012
600,4/1/2012
900,4/1/2012
525,4/1/2012
75,4/1/2012
900,4/1/2012
150,4/1/2012
225,4/1/2012
225,4/1/2012
300,4/1/2012
300,4/1/2012
1500,4/1/2012
450,4/1/2012
1875,4/1/2012
1350,4/1/2012
1050,4/1/2012
750,4/1/2012
3750,4/1/2012
375,4/1/2012
1350,4/1/2012
300,4/1/2012
750,4/1/2012
675,4/1/2012
300,4/1/2012
375,4/1/2012
450,4/1/2012
375,4/1/2012
375,4/1/2012
375,4/1/2012
525,4/2/2012
600,4/2/2012
150,4/2/2012
375,4/2/2012
75,4/2/2012
75,4/2/2012
675,4/2/2012
900,4/2/2012
3600,4/2/2012
150,4/2/2012
300,4/2/2012
375,4/2/2012
225,4/2/2012
1800,4/2/2012
1800,4/2/2012
1800,4/2/2012
600,4/2/2012
300,4/2/2012
450,4/2/2012
1800,4/2/2012
525,4/2/2012
300,4/2/2012
1050,4/2/2012
750,4/2/2012
300,4/2/2012
75,4/2/2012
450,4/2/2012
375,4/2/2012
2700,4/2/2012
900,4/2/2012
525,4/2/2012
1500,4/2/2012
150,4/2/2012
525,4/2/2012
525,4/2/2012
300,4/2/2012
675,4/2/2012
150,4/2/2012
900,4/2/2012
1350,4/2/2012
1350,4/2/2012
2625,4/2/2012
450,4/2/2012
1950,4/2/2012
1200,4/2/2012
450,4/2/2012
75,4/2/2012
600,4/2/2012
375,4/2/2012
675,4/2/2012
1350,4/2/2012
75,4/2/2012
300,4/2/2012
600,4/2/2012
375,4/2/2012
2475,4/2/2012
300,4/2/2012
525,4/2/2012
375,4/2/2012
525,4/2/2012
375,4/2/2012
750,4/2/2012
150,4/3/2012
525,4/3/2012
225,4/3/2012
375,4/3/2012
300,4/3/2012
150,4/3/2012
1575,4/3/2012
2100,4/3/2012
300,4/3/2012
450,4/3/2012
225,4/3/2012
450,4/3/2012
900,4/3/2012
225,4/3/2012
900,4/3/2012
1800,4/3/2012
525,4/3/2012
1350,4/3/2012
750,4/3/2012
4050,4/3/2012
1350,4/3/2012
150,4/3/2012
750,4/3/2012
300,4/3/2012
150,4/3/2012
525,4/3/2012
525,4/3/2012
150,4/3/2012
1050,4/3/2012
600,4/3/2012
600,4/3/2012
525,4/3/2012
450,4/3/2012
300,4/3/2012
375,4/3/2012
225,4/3/2012
1800,4/3/2012
300,4/3/2012
750,4/3/2012
750,4/3/2012
225,4/3/2012
450,4/3/2012
600,4/3/2012
1500,4/3/2012
1350,4/3/2012
900,4/3/2012
750,4/3/2012
225,4/3/2012
1050,4/3/2012
750,4/3/2012
1800,4/3/2012
1200,4/3/2012
450,4/3/2012
150,4/3/2012
1350,4/3/2012
750,4/3/2012
900,4/3/2012
1275,4/3/2012
750,4/3/2012
1200,4/3/2012
1950,4/3/2012
225,4/3/2012
975,4/3/2012
1800,4/3/2012
150,4/3/2012
600,4/3/2012
1200,4/3/2012
600,4/3/2012
1500,4/3/2012
300,4/4/2012
75,4/4/2012
300,4/4/2012
225,4/4/2012
75,4/4/2012
375,4/4/2012
900,4/4/2012
2700,4/4/2012
1200,4/4/2012
150,4/4/2012
225,4/4/2012
150,4/4/2012
150,4/4/2012
900,4/4/2012
1500,4/4/2012
225,4/4/2012
2700,4/4/2012
300,4/4/2012
2100,4/4/2012
1575,4/4/2012
750,4/4/2012
1350,4/4/2012
300,4/4/2012
3600,4/4/2012
150,4/4/2012
1800,4/4/2012
225,4/4/2012
300,4/4/2012
75,4/4/2012
375,4/4/2012
1050,4/4/2012
525,4/4/2012
225,4/4/2012
375,4/4/2012
375,4/4/2012
1575,4/4/2012
2625,4/4/2012
450,4/4/2012
150,4/4/2012
225,4/4/2012
225,4/4/2012
1800,4/4/2012
150,4/4/2012
150,4/4/2012
1050,4/4/2012
600,4/4/2012
75,4/4/2012
900,4/4/2012
300,4/4/2012
150,4/4/2012
300,4/4/2012
2250,4/4/2012
1350,4/4/2012
1200,4/4/2012
75,4/4/2012
1200,4/4/2012
1050,4/4/2012
525,4/4/2012
450,4/4/2012
900,4/4/2012
150,4/4/2012
225,4/4/2012
750,4/4/2012
675,4/4/2012
2925,4/4/2012
225,4/4/2012
375,4/4/2012
1500,4/4/2012
375,4/5/2012
375,4/5/2012
150,4/5/2012
375,4/5/2012
750,4/5/2012
1800,4/5/2012
4200,4/5/2012
300,4/5/2012
2700,4/5/2012
225,4/5/2012
750,4/5/2012
300,4/5/2012
300,4/5/2012
750,4/5/2012
450,4/5/2012
450,4/5/2012
900,4/5/2012
225,4/5/2012
1800,4/5/2012
375,4/5/2012
75,4/5/2012
525,4/5/2012
300,4/5/2012
450,4/5/2012
2025,4/5/2012
750,4/5/2012
1050,4/5/2012
1050,4/5/2012
450,4/5/2012
375,4/5/2012
300,4/5/2012
900,4/5/2012
1875,4/5/2012
750,4/5/2012
375,4/5/2012
1800,4/5/2012
1200,4/5/2012
225,4/5/2012
300,4/5/2012
375,4/5/2012
525,4/5/2012
225,4/5/2012
450,4/5/2012
225,4/5/2012
150,4/5/2012
1050,4/5/2012
300,4/5/2012
1800,4/5/2012
900,4/5/2012
375,4/5/2012
450,4/5/2012
300,4/5/2012
375,4/5/2012
900,4/5/2012
300,4/5/2012
3000,4/5/2012
75,4/5/2012
450,4/5/2012
150,4/5/2012
225,4/5/2012
1500,4/5/2012
900,4/5/2012
600,4/5/2012
525,4/6/2012
375,4/6/2012
225,4/6/2012
375,4/6/2012
1200,4/6/2012
900,4/6/2012
225,4/6/2012
300,4/6/2012
4200,4/6/2012
375,4/6/2012
300,4/6/2012
2700,4/6/2012
900,4/6/2012
75,4/6/2012
900,4/6/2012
375,4/6/2012
225,4/6/2012
225,4/6/2012
2025,4/6/2012
2400,4/6/2012
1125,4/6/2012
900,4/6/2012
4050,4/6/2012
525,4/6/2012
900,4/6/2012
150,4/6/2012
300,4/6/2012
300,4/6/2012
750,4/6/2012
525,4/6/2012
150,4/6/2012
450,4/6/2012
3375,4/6/2012
750,4/6/2012
375,4/6/2012
600,4/6/2012
750,4/6/2012
750,4/6/2012
525,4/6/2012
225,4/6/2012
75,4/6/2012
150,4/6/2012
1050,4/6/2012
1200,4/6/2012
1125,4/6/2012
150,4/6/2012
750,4/6/2012
675,4/6/2012
600,4/6/2012
450,4/6/2012
75,4/6/2012
675,4/6/2012
2250,4/6/2012
1200,4/6/2012
375,4/6/2012
675,4/6/2012
1050,4/6/2012
300,4/6/2012
750,4/6/2012
450,4/6/2012
675,4/7/2012
225,4/7/2012
150,4/7/2012
150,4/7/2012
225,4/7/2012
525,4/7/2012
2700,4/7/2012
2100,4/7/2012
2700,4/7/2012
900,4/7/2012
225,4/7/2012
150,4/7/2012
450,4/7/2012
375,4/7/2012
900,4/7/2012
525,4/7/2012
150,4/7/2012
225,4/7/2012
450,4/7/2012
450,4/7/2012
1875,4/7/2012
225,4/7/2012
525,4/7/2012
525,4/7/2012
750,4/7/2012
300,4/7/2012
900,4/7/2012
300,4/7/2012
675,4/7/2012
300,4/7/2012
225,4/7/2012
375,4/7/2012
1200,4/7/2012
1050,4/7/2012
300,4/7/2012
300,4/7/2012
600,4/7/2012
900,4/7/2012
225,4/7/2012
1650,4/7/2012
450,4/7/2012
1950,4/7/2012
450,4/8/2012
225,4/8/2012
600,4/8/2012
300,4/8/2012
675,4/8/2012
1800,4/8/2012
75,4/8/2012
225,4/8/2012
525,4/8/2012
300,4/8/2012
375,4/8/2012
525,4/8/2012
150,4/8/2012
750,4/8/2012
675,4/8/2012
450,4/8/2012
150,4/8/2012
300,4/8/2012
750,4/8/2012
225,4/8/2012
900,4/8/2012
375,4/8/2012
525,4/8/2012
225,4/8/2012
600,4/8/2012
375,4/8/2012
675,4/8/2012
375,4/8/2012
1050,4/8/2012
600,4/8/2012
750,4/8/2012
750,4/8/2012
1200,4/8/2012
300,4/9/2012
300,4/9/2012
450,4/9/2012
375,4/9/2012
225,4/9/2012
1800,4/9/2012
225,4/9/2012
3600,4/9/2012
225,4/9/2012
675,4/9/2012
600,4/9/2012
75,4/9/2012
525,4/9/2012
1200,4/9/2012
450,4/9/2012
900,4/9/2012
150,4/9/2012
300,4/9/2012
675,4/9/2012
1350,4/9/2012
75,4/9/2012
1650,4/9/2012
300,4/9/2012
300,4/9/2012
1350,4/9/2012
75,4/9/2012
150,4/9/2012
525,4/9/2012
300,4/9/2012
600,4/9/2012
3150,4/9/2012
525,4/9/2012
450,4/9/2012
750,4/9/2012
1050,4/9/2012
375,4/9/2012
450,4/9/2012
900,4/9/2012
600,4/9/2012
450,4/9/2012
225,4/9/2012
225,4/9/2012
675,4/9/2012
375,4/9/2012
75,4/9/2012
150,4/9/2012
150,4/9/2012
1050,4/9/2012
900,4/9/2012
225,4/9/2012
1350,4/9/2012
1350,4/9/2012
1350,4/9/2012
1500,4/9/2012
750,4/9/2012
750,4/9/2012
375,4/9/2012
450,4/9/2012
375,4/9/2012
900,4/9/2012
450,4/9/2012
750,4/9/2012
150,4/10/2012
525,4/10/2012
150,4/10/2012
75,4/10/2012
375,4/10/2012
1800,4/10/2012
225,4/10/2012
450,4/10/2012
1500,4/10/2012
1500,4/10/2012
600,4/10/2012
1050,4/10/2012
1200,4/10/2012
525,4/10/2012
375,4/10/2012
900,4/10/2012
300,4/10/2012
75,4/10/2012
150,4/10/2012
300,4/10/2012
2700,4/10/2012
375,4/10/2012
450,4/10/2012
375,4/10/2012
3600,4/10/2012
375,4/10/2012
1125,4/10/2012
1050,4/10/2012
750,4/10/2012
1500,4/10/2012
1875,4/10/2012
675,4/10/2012
300,4/10/2012
225,4/10/2012
750,4/10/2012
900,4/10/2012
150,4/10/2012
300,4/10/2012
375,4/10/2012
600,4/10/2012
600,4/10/2012
600,4/10/2012
225,4/10/2012
150,4/10/2012
450,4/10/2012
1350,4/10/2012
600,4/10/2012
1200,4/10/2012
300,4/10/2012
1500,4/10/2012
150,4/10/2012
600,4/10/2012
450,4/10/2012
150,4/10/2012
225,4/10/2012
1050,4/10/2012
525,4/10/2012
1200,4/10/2012
300,4/10/2012
450,4/10/2012
1350,4/10/2012
900,4/10/2012
300,4/10/2012
525,4/10/2012
150,4/10/2012
75,4/10/2012
300,4/11/2012
525,4/11/2012
1050,4/11/2012
150,4/11/2012
300,4/11/2012
75,4/11/2012
225,4/11/2012
1800,4/11/2012
225,4/11/2012
750,4/11/2012
900,4/11/2012
675,4/11/2012
900,4/11/2012
600,4/11/2012
900,4/11/2012
450,4/11/2012
150,4/11/2012
225,4/11/2012
300,4/11/2012
525,4/11/2012
1575,4/11/2012
525,4/11/2012
300,4/11/2012
450,4/11/2012
900,4/11/2012
900,4/11/2012
2025,4/11/2012
450,4/11/2012
1350,4/11/2012
300,4/11/2012
750,4/11/2012
675,4/11/2012
1350,4/11/2012
75,4/11/2012
675,4/11/2012
1050,4/11/2012
450,4/11/2012
675,4/11/2012
525,4/11/2012
300,4/11/2012
375,4/11/2012
75,4/11/2012
225,4/11/2012
675,4/11/2012
